id,buName,dpId,dpName,profitCenter
1883,"Enterprise SD - NGO",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2534
1884,"Enterprise Carrier",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2541
1885,"Enterprise SD - Other business",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2541
1886,Maritime,40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",1300
1887,"Enterprise Industry",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2541
1888,Aviation,40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",3012
1889,"Enterprise SD - BYOD",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2539
1890,"Enterprise SD - AgriTech",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2536
1891,"Enterprise Energy",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2541
1892,"US Government",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",4001
1893,"Enterprise SD - Media",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2532
1894,"Enterprise SD - Mining / Construction",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2535
1895,"Enterprise SD - Integrated Transport",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2537
1896,"Enterprise SD - FinTech",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2538
1897,"Enterprise SD - Resources",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",2533
1898,"Global Government",40000,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD",4500
1899,"Enterprise Carrier",10526,"MARLINK AS 10526",2541
1900,"Enterprise Industry",10526,"MARLINK AS 10526",2541
1901,Aviation,10526,"MARLINK AS 10526",3012
1902,"Enterprise Energy",10526,"MARLINK AS 10526",2541
1903,"Enterprise SD - NGO",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2534
1904,"Enterprise Carrier",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2541
1905,"Enterprise SD - BYOD",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2539
1906,"Enterprise SD - AgriTech",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2536
1907,"Enterprise SD - Media",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2532
1908,"Enterprise SD - Mining / Construction",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2535
1909,"Enterprise SD - Integrated Transport",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2537
1910,"Enterprise SD - FinTech",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",2538
1911,Aviation,9101,"CONNECT ACCREDITATION PROGRAMME",3012
1912,Aviation,10316,"NSSLGLOBAL LTD",3012
1913,Aviation,99999997,"DP END USER",3012
1914,Aviation,3027,"MX1 LTD.",3012
1915,Aviation,3058,"AEROSATCOM LIMITED",3012
1916,Aviation,1331,"MARLINK AS",3012
1917,Aviation,3049,"RIGNET INC",3012
1918,"Enterprise SD - NGO",10515,"COMSAT, INC 10515",2534
1919,"Enterprise Carrier",10515,"COMSAT, INC 10515",2541
1920,"Enterprise SD - BYOD",10515,"COMSAT, INC 10515",2539
1921,"Enterprise SD - AgriTech",10515,"COMSAT, INC 10515",2536
1922,"Enterprise SD - Media",10515,"COMSAT, INC 10515",2532
1923,"Enterprise SD - Mining / Construction",10515,"COMSAT, INC 10515",2535
1924,"Enterprise SD - Integrated Transport",10515,"COMSAT, INC 10515",2537
1925,Maritime,10514,"SINGAPORE TELECOMMUNICATIONS LIMITED 10514",1328
1926,"Enterprise Industry",10514,"SINGAPORE TELECOMMUNICATIONS LIMITED 10514",2541
1927,Aviation,10514,"SINGAPORE TELECOMMUNICATIONS LIMITED 10514",3012
1928,"Enterprise Energy",10514,"SINGAPORE TELECOMMUNICATIONS LIMITED 10514",2541
1929,Aviation,3061,"SATCOM DIRECT INC.",3012
1930,Aviation,3033,"INMARSAT SOLUTIONS CANADA INC.",3012
1931,Aviation,3059,"ONE NET LIMITED",3012
1932,"Enterprise Carrier",10507,"MARLINK SAS 10507",2541
1933,"Enterprise Industry",10507,"MARLINK SAS 10507",2541
1934,Aviation,10507,"MARLINK SAS 10507",3012
1935,"Enterprise Energy",10507,"MARLINK SAS 10507",2541
1936,Aviation,3064,"GLOBAL BEAM COMMUNICATIONS TRADING LLC",3012
1937,"Enterprise SD - NGO",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2534
1938,"Enterprise Carrier",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2541
1939,"Enterprise SD - Other business",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2541
1940,Maritime,10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",1300
1941,"Enterprise Industry",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2541
1942,Aviation,10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",3012
1943,"Enterprise SD - BYOD",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2539
1944,"Enterprise SD - AgriTech",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2536
1945,"Enterprise Energy",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2541
1946,"US Government",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",4001
1947,"Enterprise SD - Media",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2532
1948,"Enterprise SD - Mining / Construction",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2535
1949,"Enterprise SD - Integrated Transport",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2537
1950,"Enterprise SD - FinTech",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2538
1951,"Enterprise SD - Resources",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",2533
1952,"Global Government",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",4500
1953,Aviation,5001,"SATCOM GLOBAL FZE",3012
1954,"Enterprise Industry",3057,"WORLD-LINK COMMUNICATIONS INC.",2541
1955,Aviation,3057,"WORLD-LINK COMMUNICATIONS INC.",3012
1956,Aviation,3063,"SATLINK SATELLITE COMMUNICATIONS LTD",3012
1957,"US Government",3063,"SATLINK SATELLITE COMMUNICATIONS LTD",4001
1958,Aviation,3062,"SATLINK S.L.",3012
1959,"Enterprise SD - AgriTech",3066,"TURKSAT UYDU HABERLESME KABLO TV VE ISLETME A.S",2536
1960,"Enterprise SD - NGO",1180,"OTESAT-MARITEL SA.",2534
1961,"Enterprise SD - AgriTech",3061,"SATCOM DIRECT INC.",2536
1962,"Enterprise Carrier",1020,"INMARSAT SOLUTIONS BV",5505
1963,"Enterprise Carrier",5001,"SATCOM GLOBAL FZE",2533
1964,"Enterprise Aviation",40003,40003,3012
1965,Aviation,3040,"ROADPOST INC.",3012
1966,"Enterprise SD - Integrated Transport",10345,"GLOBALSTAR INC",2537
1967,"Enterprise SD - AgriTech",10517,"FSUE MORSVIAZSPUTNIK 10517",2536
1968,"Enterprise SD - BYOD",10510,"TATA COMMUNICATIONS LIMITED 10510",2539
1969,"Enterprise Aviation",20000,"ACES REGIONAL SERVICES CO., LTD ATTN: MR. AMNUAY PONGSAJARU",3012
1970,"Enterprise Industry",10375,"SPECTRA GROUP (UK) LIMITED",2541
1971,Aviation,1090,"BEIJING MARINE COMMUNICATION & NAVIGATION COMPANY LIMITED",3012
1972,"Enterprise SD - Other business",10516,"VIETNAM MARITIME COMM ELEC CO 10516",2541
1973,Aviation,1180,"OTESAT-MARITEL SA.",3012
1979,"US Government",1050,"SEGOVIA COMMERCIAL SERVICES INC.",4020
1980,"US Government",1090,"BEIJING MARINE COMMUNICATION & NAVIGATION COMPANY LIMITED",4020
1981,"US Government",1140,"MARLINK SAS",4020
1982,"US Government",1180,"OTESAT-MARITEL SA.",4020
1983,"US Government",1261,"KTSAT CO. LTD",4020
1984,"US Government",1331,"MARLINK AS",4020
1985,"US Government",1431,"SINGAPORE TELECOMMUNICATIONS LIMITED",4020
1986,"US Government",1440,"KDDI CORPORATION",4020
1987,"US Government",1510,"MVS GLOBAL COMMUNICATIONS",4020
1988,"US Government",1970,"DP INM WORLD",4020
1989,"US Government",3027,"MX1 LTD.",4020
1990,"US Government",3032,"AST CONNECTIONS LTD",4020
1991,"US Government",3034,"ARINC INC USA",4020
1992,"US Government",3035,"INMARSAT AUSTRALIA PTY LIMITED",4020
1993,"US Government",3036,"AND GROUP PLC",4020
1994,"US Government",3037,"USSECURENET LLC",4020
1995,"US Government",3038,"FSUE MORSVIAZSPUTNIK.",4020
1996,"US Government",3039,"BOEING COMMERCIAL SATELLITE SERVICES INC.",4020
1997,"US Government",3040,"ROADPOST INC.",4020
1998,"US Government",3041,"GOGO BUSINESS AVIATION, LLC",4020
1999,"US Government",3042,"NORTHROP GRUMMAN CORPORATION INC.",4020
2000,"US Government",3043,"OPEN MOBILE SYSTEM LLC",4020
2001,"US Government",3044,"STREAM COMMUNICATIONS LTD",4020
2002,"US Government",3045,"NSSL GLOBAL GMBH",4020
2003,"US Government",3046,"KORE TELEMATICS INC",4020
2004,"US Government",3047,"SATCOM1 AIRTIME SERVICES APS",4020
2005,"US Government",3048,"PIVOTEL SATELLITE PTY LIMITED",4020
2006,"US Government",3049,"RIGNET INC",4020
2007,"US Government",3050,"GALAXY 1 COMMUNICATIONS LLC",4020
2008,"US Government",3051,"IEC TELECOM EUROPE",4020
2009,"US Government",3052,"SPEEDCAST LIMITED",4020
2010,"US Government",3053,"SPEEDCAST CYPRUS LTD",4020
2011,"US Government",3054,"SEASAT COMMUNICATIONS LTD",4020
2012,"US Government",3055,"CHINA TELECOM SATELLITE CO. LTD.",4020
2013,"US Government",3056,"BOEING SATELLITE SYSTEMS INTERNATIONAL INC.",4020
2014,"US Government",3057,"WORLD-LINK COMMUNICATIONS INC.",4020
2015,"US Government",3058,"AEROSATCOM LIMITED",4020
2016,"US Government",3059,"ONE NET LIMITED",4020
2017,"US Government",3060,ORBCOMM,4020
2018,"US Government",3061,"SATCOM DIRECT INC.",4020
2019,"US Government",3062,"SATLINK S.L.",4020
2020,"US Government",3063,"SATLINK SATELLITE COMMUNICATIONS LTD",4020
2021,"US Government",3064,"GLOBAL BEAM COMMUNICATIONS TRADING LLC",4020
2022,"US Government",3065,"SATCOM DIRECT GOVERNMENT INC. DBA COMSAT",4020
2023,"US Government",3066,"TURKSAT UYDU HABERLESME KABLO TV VE ISLETME A.S",4020
2024,"US Government",5001,"SATCOM GLOBAL FZE",4020
2025,"US Government",5006,"NETWORK INNOVATIONS INC.",4020
2026,"US Government",5007,"CHINA SPACE SATELLITE TELECOMMUNICATION CO.LTD",4020
2027,"US Government",5008,"TELEFONICA INTERNATIONAL WHOLESALE SERVICES S.L",4020
2028,"US Government",5009,"ONAIR SWITZERLAND S.A.R.L",4020
2029,"US Government",5010,"EVOLUTION COMMUNICATION GROUP LTD.",4020
2030,"US Government",5011,"ACES INTERNATIONAL LIMITED",4020
2031,"US Government",5013,"TELESPAZIO S.P.A",4020
2032,"US Government",9101,"CONNECT ACCREDITATION PROGRAMME",4020
2033,"US Government",10110,"TATA COMMUNICATIONS LIMITED",4020
2034,"US Government",10120,"MX1 LTD 10120",4020
2035,"US Government",10130,"TELECOM ITALIA SPA",4020
2036,"US Government",10270,"COMSAT, INC.",4020
2037,"US Government",10280,"VIETNAM MARINE COMM & ELEC. CO. 10280",4020
2038,"US Government",10300,"FSUE MORSVIAZSPUTNIK 10300",4020
2039,"US Government",10316,"NSSLGLOBAL LTD",4020
2040,"US Government",10320,"CHINA TELECOMMUNICATIONS CORPORATIO LIMITED",4020
2041,"Enterprise Aviation",10345,"GLOBALSTAR INC - Decomissioned",3012
2042,"Global Government",10345,"GLOBALSTAR INC - Decomissioned",4500
2043,Maritime,10345,"GLOBALSTAR INC - Decomissioned",1313
2044,"US Government",10345,"GLOBALSTAR INC - Decomissioned",4020
2045,"Enterprise SD - Media",10345,"GLOBALSTAR INC - Decomissioned",2532
2046,"Enterprise SD - Resources",10345,"GLOBALSTAR INC - Decomissioned",2533
2047,"Enterprise SD - NGO",10345,"GLOBALSTAR INC - Decomissioned",2534
2048,"Enterprise SD - Mining / Construction",10345,"GLOBALSTAR INC - Decomissioned",2535
2049,"Enterprise SD - AgriTech",10345,"GLOBALSTAR INC - Decomissioned",2536
2050,"Enterprise SD - Integrated Transport",10345,"GLOBALSTAR INC - Decomissioned",2537
2051,"Enterprise SD - FinTech",10345,"GLOBALSTAR INC - Decomissioned",2538
2052,"Enterprise SD - BYOD",10345,"GLOBALSTAR INC - Decomissioned",2539
2053,"Enterprise SD - Other business",10345,"GLOBALSTAR INC - Decomissioned",2541
2054,"Enterprise Carrier",10345,"GLOBALSTAR INC - Decomissioned",2340
2055,"Enterprise Energy",10345,"GLOBALSTAR INC - Decomissioned",2340
2056,"Enterprise Industry",10345,"GLOBALSTAR INC - Decomissioned",2340
2057,Aviation,10345,"GLOBALSTAR INC - Decomissioned",3012
2058,"US Government",10369,"SITA INFORMATION NETWORKING COMPUTING BV 10369",4020
2059,"US Government",10375,"SPECTRA GROUP (UK) LIMITED",4020
2060,"US Government",10394,"TRUSTCOMM, INC.",4020
2061,"US Government",10395,"TELECOM26 AG",4020
2062,"US Government",10396,"NEW DIMENSION WIRELESS LTD",4020
2063,"US Government",10447,"APPLIED SATELLITE TECHNOLOGY SA (PTY) LTD 10447",4020
2064,"US Government",10450,"COMSAT, INC 10450",4020
2065,"Enterprise SD - Other business",10468,"FSUE_MORSVIAZSPUTNIK 10468",2421
2066,Maritime,10482,"ACES_INTERNATIONAL_LIMITED 10482",1328
2067,"US Government",10506,"BEIJING MARINE COMMUNICATION NAVIGATION 10506",4020
2068,"US Government",10507,"MARLINK SAS 10507",4020
2069,"US Government",10508,"OTESATMARITEL SA 10508",4020
2070,"US Government",10509,"MX1 LTD 10509",4020
2071,"US Government",10510,"TATA COMMUNICATIONS LIMITED 10510",4020
2072,"US Government",10511,"TELECOM ITALIA SPA 10511",4020
2073,"US Government",10512,"KDDI CORPORATION 10512",4020
2074,"US Government",10513,"MARLINK AS 10513",4020
2075,"US Government",10514,"SINGAPORE TELECOMMUNICATIONS LIMITED 10514",4020
2076,"US Government",10515,"COMSAT, INC 10515",4020
2077,"US Government",10516,"VIETNAM MARITIME COMM ELEC CO 10516",4020
2078,"US Government",10517,"FSUE MORSVIAZSPUTNIK 10517",4020
2079,"US Government",10519,"ARINC INC USA 10519",4020
2080,"US Government",10521,"SITA INFORMATION NETWORKING COMPUTING BV 10521",4020
2081,"US Government",10522,"BEIJING MARINE COMMUNICATION NAVIGATION 10522",4020
2082,"US Government",10523,"MARLINK SAS 10523",4020
2083,"US Government",10524,"KDDI CORPORATION 10524",4020
2084,"US Government",10526,"MARLINK AS 10526",4020
2085,"US Government",10527,"SINGAPORE TELECOMMUNICATIONS LIMITED 10527",4020
2086,"US Government",10528,"FSUE MORSVIAZSPUTNIK 10528",4020
2087,"US Government",10529,"ARINC INC USA 10529",4020
2088,"US Government",10530,"KTSAT CO LTD 10530",4020
2089,"US Government",10531,"BOEING SATELLITE SYSTEMS INTNL INC 10531",4020
2090,Aviation,10539,"QATAR AIRWAYS Q.C.S.C. 10539",3053
2091,Aviation,10541,"BRITISH AIRWAYS PLC. 10541",3060
2092,"Enterprise Aviation",10543,"GLOBALSTAR INC",3012
2093,"Global Government",10543,"GLOBALSTAR INC",4500
2094,Maritime,10543,"GLOBALSTAR INC",1313
2095,"US Government",10543,"GLOBALSTAR INC",4020
2096,"Enterprise SD - Media",10543,"GLOBALSTAR INC",2532
2097,"Enterprise SD - Resources",10543,"GLOBALSTAR INC",2533
2098,"Enterprise SD - NGO",10543,"GLOBALSTAR INC",2534
2099,"Enterprise SD - Mining / Construction",10543,"GLOBALSTAR INC",2535
2100,"Enterprise SD - AgriTech",10543,"GLOBALSTAR INC",2536
2101,"Enterprise SD - Integrated Transport",10543,"GLOBALSTAR INC",2537
2102,"Enterprise SD - FinTech",10543,"GLOBALSTAR INC",2538
2103,"Enterprise SD - BYOD",10543,"GLOBALSTAR INC",2539
2104,"Enterprise SD - Other business",10543,"GLOBALSTAR INC",2541
2105,"Enterprise Carrier",10543,"GLOBALSTAR INC",2340
2106,"Enterprise Energy",10543,"GLOBALSTAR INC",2340
2107,"Enterprise Industry",10543,"GLOBALSTAR INC",2340
2108,Aviation,10543,"GLOBALSTAR INC",3012
2109,"Enterprise Aviation",10550,"AIRBUS SATELLITE EXCHANGE SAS",3012
2110,"Global Government",10550,"AIRBUS SATELLITE EXCHANGE SAS",4500
2111,Maritime,10550,"AIRBUS SATELLITE EXCHANGE SAS",1300
2112,"US Government",10550,"AIRBUS SATELLITE EXCHANGE SAS",4020
2113,"Enterprise SD - Media",10550,"AIRBUS SATELLITE EXCHANGE SAS",2532
2114,"Enterprise SD - Resources",10550,"AIRBUS SATELLITE EXCHANGE SAS",2533
2115,"Enterprise SD - NGO",10550,"AIRBUS SATELLITE EXCHANGE SAS",2534
2116,"Enterprise SD - Mining / Construction",10550,"AIRBUS SATELLITE EXCHANGE SAS",2535
2117,"Enterprise SD - AgriTech",10550,"AIRBUS SATELLITE EXCHANGE SAS",2536
2118,"Enterprise SD - Integrated Transport",10550,"AIRBUS SATELLITE EXCHANGE SAS",2537
2119,"Enterprise SD - FinTech",10550,"AIRBUS SATELLITE EXCHANGE SAS",2538
2120,"Enterprise SD - BYOD",10550,"AIRBUS SATELLITE EXCHANGE SAS",2539
2121,"Enterprise SD - Other business",10550,"AIRBUS SATELLITE EXCHANGE SAS",2541
2122,"Enterprise Carrier",10550,"AIRBUS SATELLITE EXCHANGE SAS",2542
2123,"Enterprise Energy",10550,"AIRBUS SATELLITE EXCHANGE SAS",2542
2124,"Enterprise Industry",10550,"AIRBUS SATELLITE EXCHANGE SAS",2542
2125,"Enterprise Aviation",10553,"STATION SATCOM PTE LTD",3012
2126,"Global Government",10553,"STATION SATCOM PTE LTD",4500
2127,Maritime,10553,"STATION SATCOM PTE LTD",1328
2128,"US Government",10553,"STATION SATCOM PTE LTD",4020
2129,"Enterprise SD - Media",10553,"STATION SATCOM PTE LTD",2532
2130,"Enterprise SD - Resources",10553,"STATION SATCOM PTE LTD",2533
2131,"Enterprise SD - NGO",10553,"STATION SATCOM PTE LTD",2534
2132,"Enterprise SD - Mining / Construction",10553,"STATION SATCOM PTE LTD",2535
2133,"Enterprise SD - AgriTech",10553,"STATION SATCOM PTE LTD",2536
2134,"Enterprise SD - Integrated Transport",10553,"STATION SATCOM PTE LTD",2537
2135,"Enterprise SD - FinTech",10553,"STATION SATCOM PTE LTD",2538
2136,"Enterprise SD - BYOD",10553,"STATION SATCOM PTE LTD",2539
2137,"Enterprise SD - Other business",10553,"STATION SATCOM PTE LTD",2541
2138,"Enterprise Carrier",10553,"STATION SATCOM PTE LTD",2344
2139,"Enterprise Energy",10553,"STATION SATCOM PTE LTD",2344
2140,"Enterprise Industry",10553,"STATION SATCOM PTE LTD",2344
2141,"Enterprise Aviation",10556,"WHENEVER COMMUNICATIONS LLC",3012
2142,"Global Government",10556,"WHENEVER COMMUNICATIONS LLC",4500
2143,Maritime,10556,"WHENEVER COMMUNICATIONS LLC",1313
2144,"US Government",10556,"WHENEVER COMMUNICATIONS LLC",4020
2145,"Enterprise SD - Media",10556,"WHENEVER COMMUNICATIONS LLC",2532
2146,"Enterprise SD - Resources",10556,"WHENEVER COMMUNICATIONS LLC",2533
2147,"Enterprise SD - NGO",10556,"WHENEVER COMMUNICATIONS LLC",2534
2148,"Enterprise SD - Mining / Construction",10556,"WHENEVER COMMUNICATIONS LLC",2535
2149,"Enterprise SD - AgriTech",10556,"WHENEVER COMMUNICATIONS LLC",2536
2150,"Enterprise SD - Integrated Transport",10556,"WHENEVER COMMUNICATIONS LLC",2537
2151,"Enterprise SD - FinTech",10556,"WHENEVER COMMUNICATIONS LLC",2538
2152,"Enterprise SD - BYOD",10556,"WHENEVER COMMUNICATIONS LLC",2539
2153,"Enterprise SD - Other business",10556,"WHENEVER COMMUNICATIONS LLC",2541
2154,"Enterprise Carrier",10556,"WHENEVER COMMUNICATIONS LLC",2533
2155,"Enterprise Energy",10556,"WHENEVER COMMUNICATIONS LLC",2533
2156,"Enterprise Industry",10556,"WHENEVER COMMUNICATIONS LLC",2533
2157,Aviation,10556,"WHENEVER COMMUNICATIONS LLC",3012
2158,Aviation,10560,"ROKKI AVIONICS SDN BHD 10560",3055
2159,Aviation,10561,"AIR NEW ZEALAND LTD LONDON REGIONAL OFFICE 10561",3057
2160,Aviation,10570,"DEUTSCHE LUFTHANSA AG 10570",3052
2161,Aviation,10571,"EUROWINGS GMBH 10571",3058
2162,"Enterprise Aviation",10572,"GLOBALSAT GROUP LLC",3012
2163,"Global Government",10572,"GLOBALSAT GROUP LLC",4500
2164,Maritime,10572,"GLOBALSAT GROUP LLC",1313
2165,"US Government",10572,"GLOBALSAT GROUP LLC",4020
2166,"Enterprise SD - Media",10572,"GLOBALSAT GROUP LLC",2532
2167,"Enterprise SD - Resources",10572,"GLOBALSAT GROUP LLC",2533
2168,"Enterprise SD - NGO",10572,"GLOBALSAT GROUP LLC",2534
2169,"Enterprise SD - Mining / Construction",10572,"GLOBALSAT GROUP LLC",2535
2170,"Enterprise SD - AgriTech",10572,"GLOBALSAT GROUP LLC",2536
2171,"Enterprise SD - Integrated Transport",10572,"GLOBALSAT GROUP LLC",2537
2172,"Enterprise SD - FinTech",10572,"GLOBALSAT GROUP LLC",2538
2173,"Enterprise SD - BYOD",10572,"GLOBALSAT GROUP LLC",2539
2174,"Enterprise SD - Other business",10572,"GLOBALSAT GROUP LLC",2541
2175,"Enterprise Carrier",10572,"GLOBALSAT GROUP LLC",2340
2176,"Enterprise Energy",10572,"GLOBALSAT GROUP LLC",2340
2177,"Enterprise Industry",10572,"GLOBALSAT GROUP LLC",2340
2178,Aviation,10572,"GLOBALSAT GROUP LLC",3012
2179,Aviation,10573,"VUELING AIRLINES SA 10573",3062
2180,Aviation,10574,"IBERIA 10574",3056
2181,"Enterprise Aviation",10581,"ADDVALUE SOLUTIONS PTE LTD",3012
2182,"Global Government",10581,"ADDVALUE SOLUTIONS PTE LTD",4500
2183,Maritime,10581,"ADDVALUE SOLUTIONS PTE LTD",1328
2184,"US Government",10581,"ADDVALUE SOLUTIONS PTE LTD",4020
2185,"Enterprise SD - Media",10581,"ADDVALUE SOLUTIONS PTE LTD",2532
2186,"Enterprise SD - Resources",10581,"ADDVALUE SOLUTIONS PTE LTD",2533
2187,"Enterprise SD - NGO",10581,"ADDVALUE SOLUTIONS PTE LTD",2534
2188,"Enterprise SD - Mining / Construction",10581,"ADDVALUE SOLUTIONS PTE LTD",2535
2189,"Enterprise SD - AgriTech",10581,"ADDVALUE SOLUTIONS PTE LTD",2536
2190,"Enterprise SD - Integrated Transport",10581,"ADDVALUE SOLUTIONS PTE LTD",2537
2191,"Enterprise SD - FinTech",10581,"ADDVALUE SOLUTIONS PTE LTD",2538
2192,"Enterprise SD - BYOD",10581,"ADDVALUE SOLUTIONS PTE LTD",2539
2193,"Enterprise SD - Other business",10581,"ADDVALUE SOLUTIONS PTE LTD",2541
2194,"Enterprise Carrier",10581,"ADDVALUE SOLUTIONS PTE LTD",2340
2195,"Enterprise Energy",10581,"ADDVALUE SOLUTIONS PTE LTD",2340
2196,"Enterprise Industry",10581,"ADDVALUE SOLUTIONS PTE LTD",2340
2197,Aviation,10581,"ADDVALUE SOLUTIONS PTE LTD",3012
2198,"Enterprise Aviation",10582,"ONIXTEL COMUNICA?ES LTDA.",3012
2199,"Global Government",10582,"ONIXTEL COMUNICA?ES LTDA.",4500
2200,Maritime,10582,"ONIXTEL COMUNICA?ES LTDA.",1313
2201,"US Government",10582,"ONIXTEL COMUNICA?ES LTDA.",4020
2202,"Enterprise SD - Media",10582,"ONIXTEL COMUNICA?ES LTDA.",2532
2203,"Enterprise SD - Resources",10582,"ONIXTEL COMUNICA?ES LTDA.",2533
2204,"Enterprise SD - NGO",10582,"ONIXTEL COMUNICA?ES LTDA.",2534
2205,"Enterprise SD - Mining / Construction",10582,"ONIXTEL COMUNICA?ES LTDA.",2535
2206,"Enterprise SD - AgriTech",10582,"ONIXTEL COMUNICA?ES LTDA.",2536
2207,"Enterprise SD - Integrated Transport",10582,"ONIXTEL COMUNICA?ES LTDA.",2537
2208,"Enterprise SD - FinTech",10582,"ONIXTEL COMUNICA?ES LTDA.",2538
2209,"Enterprise SD - BYOD",10582,"ONIXTEL COMUNICA?ES LTDA.",2539
2210,"Enterprise SD - Other business",10582,"ONIXTEL COMUNICA?ES LTDA.",2541
2211,"Enterprise Carrier",10582,"ONIXTEL COMUNICA?ES LTDA.",2340
2212,"Enterprise Energy",10582,"ONIXTEL COMUNICA?ES LTDA.",2340
2213,"Enterprise Industry",10582,"ONIXTEL COMUNICA?ES LTDA.",2340
2214,Aviation,10582,"ONIXTEL COMUNICA?ES LTDA.",3012
2215,"Enterprise Aviation",10588,"TESAM ARGENTINA S.A.",3012
2216,"Global Government",10588,"TESAM ARGENTINA S.A.",4500
2217,Maritime,10588,"TESAM ARGENTINA S.A.",1313
2218,"US Government",10588,"TESAM ARGENTINA S.A.",4020
2219,"Enterprise SD - Media",10588,"TESAM ARGENTINA S.A.",2532
2220,"Enterprise SD - Resources",10588,"TESAM ARGENTINA S.A.",2533
2221,"Enterprise SD - NGO",10588,"TESAM ARGENTINA S.A.",2534
